transaction_id,customer_id,transaction_date,store_id,payment_method,discount_applied
T002041,C00431,2025-06-12,S004,ZaloPay,0.0
T002042,C00266,2025-03-04,S023,Credit Card,0.2
T002043,C00602,2025-04-13,S006,Credit Card,0.05
T002044,C00519,2025-02-19,S004,ZaloPay,0.0
T002045,C00430,2025-04-09,S015,ZaloPay,0.2
T002046,C00064,2024-08-23,S013,Bank Transfer,0.0
T002047,C00538,2025-06-28,S021,,0.2
T002048,C00213,2026-01-25,S013,Momo,0.0
T002049,C00541,2024-12-01,S016,,0.0
T002050,C00116,2025-07-29,S005,VNPay,0.0
T002051,C00095,2025-05-24,S018,Credit Card,0.0
T002052,C00582,2025-09-11,S001,ZaloPay,0.0
T002053,C00082,2025-07-13,S004,Credit Card,0.0
T002054,C00192,2026-02-01,S009,Credit Card,0.2
T002055,C00657,2024-03-02,S018,Momo,0.3
T002056,C00119,2025-03-11,S001,Bank Transfer,0.15
T002057,C00316,2024-03-13,S019,Credit Card,0.0
T002058,C00430,2025-04-16,S006,VNPay,0.1
T002059,C00541,2025-06-25,S002,VNPay,0.0
T002060,C00678,2025-09-20,S006,ZaloPay,0.3
T002061,C00062,2025-12-25,S005,Momo,0.2
T002062,C00800,2025-09-14,S021,ZaloPay,0.3
T002063,C00405,2023-12-29,S025,Credit Card,0.15
T002064,C00217,2026-01-09,S019,Credit Card,0.0
T002065,C00036,2025-01-20,S003,VNPay,0.2
T002066,C00334,2024-11-27,S013,Bank Transfer,0.3
T002067,C00121,2025-07-10,S009,Bank Transfer,0.0
T002068,C00732,2023-11-13,S002,Momo,0.3
T002069,C00164,2025-05-26,S019,Momo,0.0
T002070,C00448,2025-04-02,S003,Credit Card,0.05
T002071,C00140,2025-10-24,S011,ZaloPay,0.0
T002072,C00429,2025-07-29,S016,ZaloPay,0.0
T002073,C00023,2024-10-14,S007,Credit Card,0.05
T002074,C00235,2024-09-28,S022,Momo,0.0
T002075,C00026,2025-02-01,S023,Momo,0.05
T002076,C00096,2026-02-12,S007,Bank Transfer,0.0
T002077,C00336,2023-11-11,S025,VNPay,0.05
T002078,C00213,2024-12-10,S020,Bank Transfer,0.0
T002079,C00131,2026-01-16,S003,VNPay,0.2
T002080,C00142,2025-06-04,S006,,0.15
T002081,C00035,2026-02-07,S003,Momo,0.1
T002082,C00501,2025-09-21,S017,Momo,0.2
T002083,C00038,2024-12-29,S025,VNPay,0.0
T002084,C00089,2025-08-16,S015,Bank Transfer,0.0
T002085,C00293,2025-10-03,S021,,0.1
T002086,C00100,2026-01-14,S019,Cash,0.0
T002087,C00160,2025-09-09,S009,,0.05
T002088,C00726,2024-09-02,S014,Momo,0.0
T002089,C00059,2025-03-18,S002,Bank Transfer,0.3
T002090,C00532,2026-01-16,S014,Momo,0.1
T002091,C00435,2026-03-18,S012,Credit Card,0.0
T002092,C00783,2025-10-26,S020,Credit Card,0.0
T002093,C00177,2025-12-09,S001,ZaloPay,0.15
T002094,C00620,2025-06-29,S002,Momo,0.0
T002095,C00055,2024-12-13,S019,Credit Card,
T002096,C00132,2025-08-23,S013,Credit Card,0.3
T002097,C00644,2026-02-17,S019,Cash,0.0
T002098,C00065,2025-10-23,S025,Bank Transfer,0.25
T002099,C00226,2025-10-22,S019,Momo,0.0
T002100,C00605,2026-02-23,S001,ZaloPay,0.0
T002101,C00110,2025-12-29,S018,Cash,0.3
T002102,C00347,2025-01-11,S001,Momo,0.05
T002103,C00696,2026-02-11,S022,Bank Transfer,
T002104,C00381,2024-12-10,S020,VNPay,0.25
T002105,C00335,2025-05-29,S023,Bitcoin,0.0
T002106,C00278,2024-04-08,S020,Bank Transfer,0.0
T002107,C00241,2026-02-28,S003,ZaloPay,0.0
T002108,C00178,2025-08-21,S010,,0.2
T002109,C00153,2024-12-31,S020,Bank Transfer,0.15
T002110,C00672,2025-05-29,S006,???,0.0
T002111,C00159,2026-02-17,S015,ZaloPay,0.0
T002112,C00179,2026-02-13,S011,Bank Transfer,0.15
T002113,C00698,2025-10-20,S024,VNPay,0.0
T002114,C00200,2025-05-17,S014,Credit Card,0.0
T002115,C00397,2025-03-30,S002,Credit Card,0.25
T002116,C00333,2025-01-09,S018,Momo,0.25
T002117,C00065,2026-02-28,S022,VNPay,0.0
T002118,C00166,2024-11-12,S003,Credit Card,0.15
T002119,C00318,2025-04-15,S004,Bank Transfer,0.1
T002120,C00003,2025-05-11,S008,Bank Transfer,0.0
T002121,C00256,2024-12-06,S009,Momo,0.0
T002122,C00095,2025-06-20,S024,VNPay,0.25
T002123,C00480,2025-09-20,S008,Momo,0.0
T002124,C00328,2024-12-22,S023,Bank Transfer,0.0
T002125,C00551,2025-11-29,S008,Momo,0.0
T002126,C00098,2025-08-27,S014,Credit Card,0.15
T002127,C00799,2025-05-17,S009,ZaloPay,0.0
T002128,C00692,2025-09-06,S015,Bank Transfer,0.0
T002129,C00519,2024-11-21,S014,Bank Transfer,0.05
T002130,C00187,2025-12-02,S012,VNPay,
T002131,C00007,2025-01-05,S009,Bank Transfer,0.2
T002132,C00053,2026-03-14,S019,Cash,0.0
T002133,C00059,2025-09-26,S019,Credit Card,0.05
T002134,C00200,2026-03-04,S019,Bank Transfer,0.3
T002135,C00097,2025-09-23,S018,ZaloPay,0.1
T002136,C00118,2025-01-17,S025,Momo,0.0
T002137,C00249,2025-08-27,S020,ZaloPay,0.0
T002138,C00607,2024-05-17,S001,Credit Card,0.0
T002139,C00476,2024-06-10,S020,Momo,0.0
T002140,C00027,2026-01-23,S017,Credit Card,0.0
T002141,C00397,2025-08-06,S014,Gold,0.0
T002142,C00198,2026-02-09,S002,???,0.0
T002143,C00619,2025-06-18,S014,VNPay,0.0
T002144,C00073,2025-07-30,S025,VNPay,0.0
T002145,C00444,2025-07-28,S016,VNPay,0.0
T002146,C00330,2026-03-04,S004,Bank Transfer,0.15
T002147,C00734,2026-02-02,S024,Cash,0.0
T002148,C00367,2025-05-25,S022,Bank Transfer,0.0
T002149,C00063,2025-03-31,S016,Credit Card,0.25
T002150,C00580,2024-10-19,S002,Credit Card,0.05
T002151,C00476,2025-03-10,S023,VNPay,
T002152,C00220,2025-04-27,S007,Momo,0.0
T002153,C00559,2025-10-20,S009,Bank Transfer,0.0
T002154,C00096,2026-01-20,S018,Credit Card,0.0
T002155,C00403,2025-07-03,S023,Momo,0.05
T002156,C00061,2024-06-01,S021,VNPay,0.3
T002157,C00161,2024-09-21,S009,Credit Card,0.05
T002158,C00158,2025-08-14,S018,Cash,0.15
T002159,C00248,2025-08-06,S020,Credit Card,0.05
T002160,C00037,2025-06-20,S001,ZaloPay,0.0
T002161,C00003,2024-04-21,S025,VNPay,0.2
T002162,C00103,2024-04-15,S018,Credit Card,0.25
T002163,C00048,2025-10-08,S018,VNPay,0.05
T002164,C00294,2026-02-25,S003,ZaloPay,0.05
T002165,C00710,2024-11-18,S015,Cash,0.0
T002166,C00791,2025-10-17,S025,Cash,0.1
T002167,C00142,2026-01-10,S022,VNPay,0.0
T002168,C00026,2026-02-24,S022,Bank Transfer,0.0
T002169,C00069,2025-12-13,S009,Bank Transfer,0.0
T002170,C00052,2024-02-23,S008,Credit Card,0.25
T002171,C00077,2024-10-10,S016,ZaloPay,0.1
T002172,C00153,2025-02-20,S010,Cash,0.3
T002173,C00493,2024-08-15,S008,VNPay,0.3
T002174,C00158,2025-11-14,S024,Cash,0.0
T002175,C00050,2024-12-29,S017,Momo,0.0
T002176,C00051,2024-12-15,S013,Bitcoin,
T002177,C00068,2024-12-25,S021,Bank Transfer,0.25
T002178,C00182,2026-01-03,S001,VNPay,0.0
T002179,C00018,2026-02-24,S001,ZaloPay,0.0
T002180,C00308,2024-12-26,S008,Momo,0.2
T002181,C00111,2025-06-13,S015,Momo,0.1
T002182,C00545,2024-04-04,S023,Credit Card,0.0
T002183,C00299,2025-11-06,S021,Momo,0.15
T002184,C00374,2024-05-02,S002,Bank Transfer,0.3
T002185,C00104,2023-12-13,S014,Momo,0.05
T002186,C00111,2025-03-05,S021,Bank Transfer,0.05
T002187,C00433,2025-04-20,S012,Credit Card,0.0
T002188,C00749,2025-03-04,S001,Momo,0.1
T002189,C00312,2024-02-19,S005,ZaloPay,0.0
T002190,C00049,2025-06-21,S009,Cash,0.0
T002191,C00284,2024-12-07,S024,Bank Transfer,0.0
T002192,C00393,2025-09-28,S013,ZaloPay,0.3
T002193,C00684,2023-12-29,S008,VNPay,0.0
T002194,C00001,2025-09-15,S012,Momo,0.0
T002195,C00452,2025-09-02,S019,Cash,0.0
T002196,C00232,2025-03-22,S007,VNPay,0.3
T002197,C00469,2025-10-02,S007,ZaloPay,0.05
T002198,C00072,2025-02-02,S005,Momo,0.0
T002199,C00111,2025-11-16,S019,Momo,0.0
T002200,C00242,2026-03-21,S020,Momo,0.0
T002201,C00249,2025-04-23,S023,ZaloPay,0.0
T002202,C00018,2025-09-18,S007,Credit Card,0.1
T002203,C00648,2025-07-30,S011,Momo,0.0
T002204,C00050,2025-02-10,S002,Bank Transfer,0.0
T002205,C00224,2025-06-26,S018,Cash,0.0
T002206,C00098,2026-03-05,S014,Momo,0.3
T002207,C00225,2025-11-26,S003,VNPay,0.3
T002208,C00627,2025-05-04,S001,ZaloPay,0.15
T002209,C00041,2025-07-16,S006,Momo,0.15
T002210,C00106,2025-05-11,S002,Gold,0.1
T002211,C00083,2025-12-24,S014,VNPay,0.0
T002212,C00191,2026-02-02,S012,Bank Transfer,0.0
T002213,C00740,2025-03-29,S012,ZaloPay,0.05
T002214,C00058,2025-08-07,S009,ZaloPay,0.2
T002215,C00398,2025-04-01,S023,Cash,0.2
T002216,C00660,2025-02-15,S014,VNPay,0.2
T002217,C00797,2025-08-22,S014,Momo,0.0
T002218,C00394,2025-02-20,S021,Credit Card,0.25
T002219,C00003,2025-07-27,S001,Momo,0.0
T002220,C00703,2025-11-18,S017,ZaloPay,0.0
T002221,C00670,2026-03-20,S005,Momo,0.0
T002222,C00085,2024-10-22,S018,ZaloPay,
T002223,C00010,2025-09-17,S024,VNPay,0.3
T002224,C00326,2025-06-02,S010,Bank Transfer,0.3
T002225,C00348,2024-04-03,S020,Bank Transfer,0.2
T002226,C00051,2024-06-05,S004,Credit Card,0.15
T002227,C00317,2025-06-03,S013,Credit Card,0.0
T002228,C00041,2025-01-19,S024,Bank Transfer,0.25
T002229,C00023,2025-05-06,S009,Momo,0.05
T002230,C00068,2025-09-07,S015,ZaloPay,0.15
T002231,C00054,2025-05-17,S013,ZaloPay,0.0
T002232,C00033,2025-01-25,S010,Bank Transfer,0.0
T002233,C00394,2025-01-21,S014,Momo,0.15
T002234,C00774,2025-11-01,S003,Momo,0.0
T002235,C00028,2025-10-10,S017,Cash,0.05
T002236,C00571,2025-03-29,S024,,0.15
T002237,C00086,2023-11-20,S019,ZaloPay,0.2
T002238,C00573,2025-03-10,S005,Credit Card,0.0
T002239,C00002,2025-09-15,S010,ZaloPay,0.0
T002240,C00066,2025-07-27,S001,Momo,
T002241,C00144,2026-01-12,S005,Credit Card,0.05
T002242,C00019,2026-02-03,S021,Momo,0.0
T002243,C00129,2024-08-09,S015,Credit Card,0.0
T002244,C00096,2026-02-12,S015,Momo,0.1
T002245,C00459,2024-07-08,S022,VNPay,0.0
T002246,C00752,2026-01-04,S017,Credit Card,0.0
T002247,C00187,2025-03-09,S020,VNPay,0.25
T002248,C00542,2025-12-01,S004,Momo,0.05
T002249,C00083,2026-03-11,S012,VNPay,0.05
T002250,C00550,2025-09-28,S017,ZaloPay,0.0
T002251,C00083,2024-11-23,S022,Credit Card,0.0
T002252,C00377,2025-07-29,S005,Bank Transfer,0.0
T002253,C00333,2026-01-27,S020,Credit Card,0.2
T002254,C00061,2025-08-02,S004,Unknown,0.2
T002255,C00149,2025-07-12,S002,ZaloPay,0.0
T002256,C00114,2025-05-13,S018,ZaloPay,0.1
T002257,C00348,2024-11-22,S014,ZaloPay,0.0
T002258,C00141,2025-10-23,S015,ZaloPay,0.0
T002259,C00150,2025-09-27,S018,Momo,0.0
T002260,C00347,2024-06-19,S014,Credit Card,0.15
T002261,C00014,2024-08-02,S006,VNPay,0.25
T002262,C00073,2025-07-24,S021,Bank Transfer,0.15
T002263,C00414,2026-01-29,S021,Credit Card,0.1
T002264,C00233,2024-10-14,S016,Bank Transfer,0.2
T002265,C00515,2026-03-15,S009,VNPay,0.15
T002266,C00353,2025-03-31,S002,ZaloPay,0.3
T002267,C00332,2026-03-14,S017,Credit Card,0.0
T002268,C00737,2025-04-30,S007,ZaloPay,
T002269,C00234,2024-04-16,S017,Momo,0.3
T002270,C00066,2025-04-03,S018,Cash,0.0
T002271,C00517,2026-01-07,S021,Credit Card,0.0
T002272,C00322,2025-10-14,S025,,0.2
T002273,C00351,2025-06-29,S020,Credit Card,0.15
T002274,C00066,2025-05-28,S010,ZaloPay,0.05
T002275,C00412,2025-08-03,S003,Momo,0.0
T002276,C00227,2025-03-06,S004,Bank Transfer,0.2
T002277,C00203,2025-12-28,S020,Momo,0.25
T002278,C00507,2024-12-11,S023,Bank Transfer,0.0
T002279,C00012,2026-01-06,S013,Credit Card,0.0
T002280,C00320,2025-12-30,S001,ZaloPay,0.0
T002281,C00297,2025-11-15,S024,Momo,
T002282,C00120,2025-07-12,S020,Credit Card,0.05
T002283,C00021,2025-07-14,S006,VNPay,0.15
T002284,C00107,2025-04-21,S010,Momo,0.0
T002285,C00114,2025-04-17,S002,Momo,
T002286,C00244,2024-11-08,S007,Bank Transfer,0.0
T002287,C00317,2025-07-01,S023,Bank Transfer,0.0
T002288,C00314,2025-12-24,S014,Credit Card,0.05
T002289,C00543,2026-02-19,S006,,0.0
T002290,C00027,2025-11-25,S024,Bank Transfer,0.05
T002291,C00129,2025-05-26,S004,VNPay,0.1
T002292,C00039,2026-01-03,S009,Momo,0.0
T002293,C00229,2025-06-05,S008,Bank Transfer,0.0
T002294,C00593,2025-08-22,S002,Bank Transfer,0.15
T002295,C00595,2023-09-01,S007,VNPay,0.2
T002296,C00725,2025-10-26,S011,Credit Card,0.2
T002297,C00313,2026-01-15,S009,Momo,0.0
T002298,C00781,2024-07-07,S011,VNPay,0.0
T002299,C00750,2026-01-01,S009,,0.15
T002300,C00117,2024-09-13,S018,Cash,0.2
T002301,C00520,2024-09-26,S003,ZaloPay,0.0
T002302,C00107,2025-05-17,S007,Credit Card,0.0
T002303,C00283,2024-02-12,S007,Credit Card,0.0
T002304,C00057,2026-01-29,S016,Cash,0.05
T002305,C00090,2025-07-01,S018,Cash,0.0
T002306,C00332,2025-12-03,S006,Cash,0.0
T002307,C00144,2026-01-19,S020,,0.05
T002308,C00609,2025-04-14,S021,Credit Card,0.25
T002309,C00034,2025-02-20,S006,ZaloPay,0.0
T002310,C00732,2024-10-02,S023,Cash,0.3
T002311,C00170,2025-10-25,S010,Cash,0.0
T002312,C00010,2025-11-17,S009,Bank Transfer,0.3
T002313,C00606,2024-07-19,S014,VNPay,0.0
T002314,C00701,2025-05-06,S005,Momo,0.25
T002315,C00084,2025-02-20,S001,VNPay,0.25
T002316,C00027,2026-03-04,S009,Credit Card,0.0
T002317,C00023,2024-07-14,S012,Bank Transfer,0.15
T002318,C00094,2025-09-24,S020,Bank Transfer,0.0
T002319,C00065,2025-10-07,S013,VNPay,0.0
T002320,C00489,2025-10-22,S009,ZaloPay,0.15
T002321,C00096,2025-12-21,S002,Bank Transfer,0.0
T002322,C00239,2024-10-10,S012,ZaloPay,0.0
T002323,C00689,2025-07-09,S003,Bank Transfer,0.1
T002324,C00614,2023-12-21,S010,ZaloPay,0.0
T002325,C00109,2025-09-16,S019,Credit Card,0.0
T002326,C00539,2025-08-05,S025,VNPay,0.05
T002327,C00329,2026-02-17,S005,ZaloPay,0.15
T002328,C00478,2024-07-08,S010,ZaloPay,0.0
T002329,C00782,2026-01-28,S021,ZaloPay,0.0
T002330,C00101,2025-08-29,S004,VNPay,0.3
T002331,C00789,2025-07-12,S018,Cash,0.05
T002332,C00003,2025-11-13,S016,Bitcoin,0.0
T002333,C00123,2025-07-27,S004,VNPay,0.15
T002334,C00765,2025-03-28,S001,Bank Transfer,0.0
T002335,C00016,2025-05-27,S010,Bank Transfer,0.0
T002336,C00784,2026-01-27,S019,ZaloPay,0.0
T002337,C00506,2024-12-31,S007,Momo,0.1
T002338,C00109,2023-12-23,S022,Credit Card,0.25
T002339,C00317,2025-08-24,S023,ZaloPay,0.2
T002340,C00235,2025-05-09,S007,VNPay,0.0
T002341,C00050,2024-05-06,S004,VNPay,0.0
T002342,C00075,2026-01-11,S002,Momo,0.0
T002343,C00035,2025-09-10,S007,Bank Transfer,0.25
T002344,C00073,2025-12-26,S018,Cash,0.0
T002345,C00140,2025-05-25,S003,Credit Card,0.15
T002346,C00163,2025-02-03,S025,Momo,0.0
T002347,C00783,2025-11-20,S003,Credit Card,0.2
T002348,C00289,2025-12-24,S010,Credit Card,0.0
T002349,C00172,2025-05-05,S007,Credit Card,0.05
T002350,C00451,2024-02-27,S023,Cash,0.1
T002351,C00451,2025-10-29,S019,Cash,0.0
T002352,C00743,2024-09-13,S001,VNPay,0.15
T002353,C00017,2025-06-30,S018,Momo,0.25
T002354,C00644,2025-09-30,S017,ZaloPay,0.1
T002355,C00010,2026-03-17,S008,Credit Card,0.0
T002356,C00315,2026-02-01,S004,ZaloPay,0.2
T002357,C00113,2025-07-11,S002,Momo,0.3
T002358,C00077,2025-12-20,S022,Momo,0.25
T002359,C00045,2024-11-11,S011,Credit Card,0.0
T002360,C00093,2025-12-13,S003,,0.2
T002361,C00304,2025-03-03,S014,ZaloPay,0.2
T002362,C00707,2025-05-23,S008,ZaloPay,0.0
T002363,C00085,2024-07-30,S013,ZaloPay,0.0
T002364,C00320,2025-07-13,S013,ZaloPay,0.25
T002365,C00002,2025-04-17,S016,Cash,0.25
T002366,C00336,2024-07-02,S006,Bitcoin,0.0
T002367,C00082,2025-09-07,S014,VNPay,0.15
T002368,C00019,2025-02-23,S001,Momo,0.05
T002369,C00183,2024-12-07,S012,Momo,0.0
T002370,C00020,2025-02-21,S010,,0.15
T002371,C00703,2024-09-28,S020,???,0.0
T002372,C00097,2024-06-02,S018,Bank Transfer,
T002373,C00101,2024-11-18,S004,ZaloPay,0.0
T002374,C00083,2025-01-08,S017,ZaloPay,0.0
T002375,C00141,2025-11-03,S020,VNPay,0.1
T002376,C00070,2024-04-06,S001,ZaloPay,0.0
T002377,C00185,2026-01-18,S025,VNPay,0.0
T002378,C00330,2024-05-09,S015,VNPay,0.3
T002379,C00050,2025-12-28,S008,Bank Transfer,0.0
T002380,C00237,2025-02-28,S015,Cash,0.2
T002381,C00523,2025-08-01,S024,Bank Transfer,0.2
T002382,C00045,2025-06-09,S016,Unknown,0.2
T002383,C00341,2025-08-27,S019,VNPay,0.0
T002384,C00667,2026-03-21,S020,Bank Transfer,0.15
T002385,C00244,2026-01-16,S008,ZaloPay,0.0
T002386,C00057,2025-08-07,S014,Bank Transfer,0.0
T002387,C00430,2025-05-04,S005,Credit Card,0.0
T002388,C00203,2025-11-11,S021,ZaloPay,0.05
T002389,C00405,2024-06-26,S018,Bitcoin,0.25
T002390,C00541,2025-04-19,S003,,0.3
T002391,C00296,2026-01-12,S008,Credit Card,0.2
T002392,C00059,2025-09-27,S010,ZaloPay,0.0
T002393,C00048,2025-01-29,S015,Credit Card,0.0
T002394,C00294,2025-04-23,S022,ZaloPay,0.0
T002395,C00117,2025-11-10,S005,,0.05
T002396,C00201,2025-02-04,S020,Credit Card,0.0
T002397,C00584,2024-05-17,S022,Momo,0.2
T002398,C00364,2024-10-20,S001,Momo,0.0
T002399,C00463,2025-10-24,S008,VNPay,0.0
T002400,C00054,2026-01-10,S004,Credit Card,0.0
T002401,C00164,2024-12-16,S020,Credit Card,0.0
T002402,C00092,2024-05-14,S022,Bank Transfer,0.3
T002403,C00302,2025-05-22,S020,Bank Transfer,0.0
T002404,C00474,2024-07-10,S008,ZaloPay,0.0
T002405,C00163,2025-12-21,S013,Bank Transfer,0.25
T002406,C00246,2025-04-14,S015,Cash,0.3
T002407,C00079,2025-01-30,S023,VNPay,0.0
T002408,C00336,2024-12-21,S023,Cash,0.0
T002409,C00335,2025-02-17,S003,VNPay,0.0
T002410,C00090,2025-01-19,S021,VNPay,0.1
T002411,C00347,2024-12-21,S001,Bank Transfer,0.25
T002412,C00026,2025-08-18,S022,VNPay,0.0
T002413,C00112,2025-10-07,S005,VNPay,0.25
T002414,C00029,2024-11-17,S016,Momo,0.0
T002415,C00003,2023-09-09,S002,Momo,
T002416,C00526,2025-10-02,S019,???,0.2
T002417,C00158,2025-04-28,S007,???,0.0
T002418,C00062,2025-08-21,S025,Momo,0.3
T002419,C00224,2025-11-14,S022,ZaloPay,0.05
T002420,C00575,2026-03-12,S007,,0.0
T002421,C00581,2026-02-20,S006,ZaloPay,0.05
T002422,C00019,2024-05-03,S016,Bitcoin,0.0
T002423,C00588,2025-09-05,S022,Bank Transfer,0.0
T002424,C00055,2023-11-28,S006,Bank Transfer,0.0
T002425,C00081,2024-12-28,S005,Bank Transfer,0.0
T002426,C00291,2023-11-29,S004,Credit Card,
T002427,C00614,2025-01-21,S023,Bank Transfer,
T002428,C00438,2025-03-12,S005,ZaloPay,0.0
T002429,C00496,2025-04-18,S005,Bank Transfer,0.0
T002430,C00653,2025-04-21,S024,Credit Card,0.1
T002431,C00030,2026-01-24,S021,Momo,0.15
T002432,C00194,2024-07-11,S025,ZaloPay,0.0
T002433,C00348,2024-09-09,S001,Bank Transfer,0.0
T002434,C00015,2025-02-07,S003,Credit Card,0.0
T002435,C00679,2024-06-21,S007,Bank Transfer,0.0
T002436,C00754,2025-09-21,S018,,0.1
T002437,C00072,2025-05-13,S012,VNPay,0.0
T002438,C00511,2024-05-29,S012,Credit Card,0.25
T002439,C00672,2024-10-24,S023,Cash,0.15
T002440,C00009,2025-09-02,S002,ZaloPay,0.0
T002441,C00066,2024-11-17,S011,Credit Card,0.25
T002442,C00173,2025-03-01,S009,Credit Card,0.25
T002443,C00006,2026-03-04,S020,Credit Card,0.0
T002444,C00012,2024-01-21,S020,Bank Transfer,0.0
T002445,C00344,2024-08-22,S003,VNPay,0.0
T002446,C00598,2025-10-15,S015,VNPay,0.2
T002447,C00142,2025-06-22,S024,Momo,0.0
T002448,C00033,2026-02-22,S012,Credit Card,0.15
T002449,C00091,2025-12-29,S005,,0.0
T002450,C00697,2025-04-05,S021,Momo,0.15
T002451,C00085,2024-04-04,S005,Bank Transfer,0.1
T002452,C00397,2024-12-25,S009,Bank Transfer,0.05
T002453,C00097,2024-11-15,S013,VNPay,
T002454,C00017,2025-03-31,S017,ZaloPay,0.0
T002455,C00218,2025-03-18,S001,Gold,0.2
T002456,C00235,2024-11-24,S018,ZaloPay,0.1
T002457,C00787,2025-06-01,S004,ZaloPay,0.15
T002458,C00320,2025-05-06,S007,Credit Card,0.2
T002459,C00475,2024-10-12,S003,ZaloPay,0.0
T002460,C00038,2024-02-06,S016,Cash,0.25
T002461,C00080,2025-01-13,S023,VNPay,0.0
T002462,C00176,2024-08-12,S013,VNPay,0.3
T002463,C00314,2025-06-24,S017,Momo,0.0
T002464,C00092,2024-01-03,S012,ZaloPay,0.0
T002465,C00307,2025-11-05,S007,Momo,0.2
T002466,C00697,2025-09-23,S003,Momo,0.0
T002467,C00089,2026-01-19,S010,Credit Card,0.25
T002468,C00117,2023-08-18,S011,VNPay,0.3
T002469,C00065,2025-07-15,S002,ZaloPay,0.05
T002470,C00573,2024-11-28,S020,,0.15
T002471,C00115,2025-10-19,S003,Credit Card,0.0
T002472,C00250,2025-05-08,S013,VNPay,0.3
T002473,C00447,2025-07-06,S016,VNPay,0.0
T002474,C00100,2025-05-23,S017,ZaloPay,0.0
T002475,C00769,2024-11-07,S016,Cash,0.0
T002476,C00165,2025-11-21,S010,,0.3
T002477,C00544,2025-11-07,S007,Bank Transfer,0.0
T002478,C00054,2024-12-29,S021,VNPay,0.05
T002479,C00008,2023-08-18,S002,Credit Card,0.2
T002480,C00154,2025-10-06,S018,Cash,0.15
T002481,C00113,2025-09-03,S020,Credit Card,0.2
T002482,C00762,2025-12-08,S008,Bank Transfer,0.05
T002483,C00602,2025-02-12,S006,Cash,0.25
T002484,C00018,2026-03-10,S022,VNPay,0.05
T002485,C00790,2025-09-07,S019,VNPay,0.1
T002486,C00578,2025-09-08,S023,Cash,0.0
T002487,C00246,2026-02-15,S001,Bank Transfer,0.05
T002488,C00018,2026-01-29,S004,Credit Card,0.2
T002489,C00454,2025-11-07,S013,Bank Transfer,0.05
T002490,C00324,2025-08-07,S005,VNPay,0.15
T002491,C00622,2025-05-30,S018,VNPay,0.25
T002492,C00728,2025-01-11,S006,Credit Card,0.05
T002493,C00384,2025-04-14,S023,Bank Transfer,0.0
T002494,C00567,2024-10-28,S006,VNPay,0.15
T002495,C00041,2025-04-17,S019,Credit Card,0.0
T002496,C00366,2024-08-23,S015,Momo,0.05
T002497,C00590,2026-01-10,S024,Momo,0.0
T002498,C00456,2025-06-14,S025,ZaloPay,0.0
T002499,C00009,2026-02-07,S005,,0.0
T002500,C00149,2025-05-04,S021,Credit Card,0.0
T002501,C00213,2026-01-25,S017,ZaloPay,0.15
T002502,C00721,2025-12-12,S008,,0.0
T002503,C00094,2025-11-07,S005,Credit Card,0.25
T002504,C00081,2025-06-29,S002,Momo,0.0
T002505,C00024,2025-04-17,S006,ZaloPay,0.0
T002506,C00129,2024-07-17,S013,Credit Card,0.0
T002507,C00018,2025-07-16,S009,VNPay,0.05
T002508,C00104,2024-12-04,S019,Bitcoin,0.0
T002509,C00791,2025-08-13,S009,VNPay,0.05
T002510,C00373,2025-12-20,S007,ZaloPay,0.25
T002511,C00084,2025-10-11,S014,Bank Transfer,0.15
T002512,C00096,2026-03-08,S009,Momo,0.0
T002513,C00051,2025-09-27,S010,Credit Card,0.0
T002514,C00381,2025-07-13,S020,Momo,0.0
T002515,C00395,2025-11-16,S002,ZaloPay,0.0
T002516,C00393,2025-08-24,S009,Credit Card,0.1
T002517,C00118,2025-07-09,S025,Bank Transfer,0.0
T002518,C00703,2024-08-31,S011,Momo,0.25
T002519,C00135,2025-09-17,S003,ZaloPay,0.0
T002520,C00017,2026-02-28,S023,Cash,0.25
T002521,C00044,2024-04-20,S008,Bank Transfer,0.0
T002522,C00103,2024-07-02,S024,Credit Card,0.0
T002523,C00477,2025-12-21,S018,ZaloPay,0.25
T002524,C00391,2025-08-17,S007,ZaloPay,0.3
T002525,C00011,2026-02-06,S009,Cash,0.05
T002526,C00013,2025-10-22,S003,ZaloPay,0.25
T002527,C00137,2025-11-14,S025,ZaloPay,0.0
T002528,C00247,2024-07-18,S015,Cash,0.05
T002529,C00364,2024-11-17,S012,Momo,0.3
T002530,C00489,2025-08-02,S025,Bank Transfer,0.0
T002531,C00736,2025-11-19,S015,Cash,0.0
T002532,C00524,2026-01-15,S001,VNPay,0.0
T002533,C00677,2024-08-08,S005,Bank Transfer,0.25
T002534,C00798,2025-09-28,S017,Cash,0.15
T002535,C00048,2026-02-19,S020,Bank Transfer,0.0
T002536,C00242,2025-07-27,S004,Momo,0.0
T002537,C00043,2026-01-05,S010,VNPay,0.0
T002538,C00224,2025-08-05,S021,Bank Transfer,0.0
T002539,C00083,2025-07-21,S004,Bank Transfer,0.0
T002540,C00632,2024-08-11,S007,Credit Card,0.15
T002541,C00013,2025-11-28,S019,ZaloPay,0.0
T002542,C00059,2025-06-16,S014,Credit Card,
T002543,C00352,2024-11-20,S016,VNPay,0.1
T002544,C00780,2025-01-06,S020,Momo,0.0
T002545,C00007,2024-12-27,S001,Momo,0.0
T002546,C00064,2025-10-22,S018,Credit Card,0.0
T002547,C00488,2024-08-08,S020,Bank Transfer,0.15
